time	EngineWithSpeed.RPM	EngineWithSpeed.engineTorque		EngineWithSpeed.n.torque	EngineWithSpeed.n.acceleration	aRC.shiftTime	aRC.clutchConnector.pressure	RC.relativeVelocity	RC.cBreakfreeDisp	RC.displacement	RC.ccBreakfreeDisp					RC.actuatorConnector.pressure	RC.n.torque	RC.n.acceleration	RC.p.torque	RC.p.acceleration	aLRB.shiftTime	aLRB.clutchConnector.pressure	GLRB.p.torque	GLRB.p.acceleration	LRB.relativeVelocity	LRB.cBreakfreeDisp	LRB.displacement	LRB.ccBreakfreeDisp					LRB.actuatorConnector.pressure	LRB.n.torque	LRB.n.acceleration	LRB.p.torque	LRB.p.acceleration	aTCC.shiftTime	aTCC.clutchConnector.pressure	TCC.relativeVelocity	TCC.cBreakfreeDisp	TCC.displacement	TCC.ccBreakfreeDisp					TCC.actuatorConnector.pressure	TCC.n.torque	TCC.n.acceleration	TCC.p.torque	TCC.p.acceleration	Converter.turbineTorque	Converter.turbineSpeed	Converter.impellerTorque	Converter.impellerSpeed			Converter.turbine.torque	Converter.turbine.acceleration	Converter.impeller.torque	Converter.impeller.acceleration	GOB.p.torque	GOB.p.acceleration	aOB.shiftTime	aOB.clutchConnector.pressure	OB.relativeVelocity	OB.cBreakfreeDisp	OB.displacement	OB.ccBreakfreeDisp					OB.actuatorConnector.pressure	OB.n.torque	OB.n.acceleration	OB.p.torque	OB.p.acceleration	aDC.shiftTime	aDC.clutchConnector.pressure	DC.relativeVelocity	DC.cBreakfreeDisp	DC.displacement	DC.ccBreakfreeDisp					DC.actuatorConnector.pressure	DC.n.torque	DC.n.acceleration	DC.p.torque	DC.p.acceleration	aIOC.shiftTime	aIOC.clutchConnector.pressure	IOC.relativeVelocity	IOC.cBreakfreeDisp	IOC.displacement	IOC.ccBreakfreeDisp					IOC.actuatorConnector.pressure	IOC.n.torque	IOC.n.acceleration	IOC.p.torque	IOC.p.acceleration	GPOC.p.torque	GPOC.p.acceleration	aPOC.shiftTime	aPOC.clutchConnector.pressure	POC.relativeVelocity	POC.cBreakfreeDisp	POC.displacement	POC.ccBreakfreeDisp					POC.actuatorConnector.pressure	POC.n.torque	POC.n.acceleration	POC.p.torque	POC.p.acceleration	aFC.shiftTime	aFC.clutchConnector.pressure	FC.relativeVelocity	FC.cBreakfreeDisp	FC.displacement	FC.ccBreakfreeDisp					FC.actuatorConnector.pressure	FC.n.torque	FC.n.acceleration	FC.p.torque	FC.p.acceleration	GIOC.p.torque	GIOC.p.acceleration	myCar.wheelSpeed	myCar.speed	myCar.p.torque	myCar.p.acceleration	GearBox.pinionToPinionForce	GearBox.ringToPinionForce	GearBox.pinionToReverseForce	GearBox.forwardToPinionForce	GearBox.&forwardSun.acceleration	GearBox.&forwardSun.torque	GearBox.&forwardSun.speed	GearBox.&shortPinion.acceleration	GearBox.&shortPinion.torque	GearBox.&shortPinion.speed	GearBox.&longPinion.acceleration	GearBox.&longPinion.torque	GearBox.&longPinion.speed	GearBox.&reverseSun.acceleration	GearBox.&reverseSun.torque	GearBox.&reverseSun.speed	GearBox.&ring.acceleration	GearBox.&ring.torque	GearBox.&ring.speed	GearBox.&carrier.torque	GearBox.&carrier.speed	GearBox.&carrier.acceleration	GearBox.ifSun.torque	GearBox.ifSun.acceleration	GearBox.irSun.torque	GearBox.irSun.acceleration	GearBox.iCoupler.torque	GearBox.iCoupler.acceleration	GearBox.oRing.torque	GearBox.oRing.acceleration	shaft_spring.ddTorque	shaft_spring.dTorque	shaft_spring.p.torque	shaft_spring.p.acceleration	shaft_spring.n.torque	shaft_spring.n.acceleration	shaft_damper.velocity	shaft_damper.n.torque	shaft_damper.n.acceleration	shaft_damper.p.torque	shaft_damper.p.acceleration	
11.1	1817.48	78.5797	-9.88131e-324	-77.8275	2.68625	11.0928	0	-0.00396331	0.0001	-9e-005	0.0001	-0.00396331	1.24889e-009	6.23449e-021	3.12354e-035	0	1e-013	5.49423	-1e-013	5.49756	11.0928	0	1.00002e-014	0	-156.771	0.0001	-0.00011	0.0001	-156.771	1.68368e-007	2.18733e-036	7.82715e-035	1.30286e-035	1.00002e-014	5.49573	-1.00002e-014	0	11.0928	0	33.5553	0.0001	0.0001	0.0001	-33.5553	0	0	0	0	-1e-013	5.49756	1e-013	2.68625	84.6122	156.769	77.4514	190.324	-0.076305	7.41098e-323	-83.958	5.49756	77.8275	2.68625	1e-014	0	11.0928	0	-156.773	0.0001	-9e-005	0.0001	-156.773	1.6861e-007	6.23449e-021	3.12354e-035	0	1e-014	5.49423	-1e-014	0	1.99579	1000	-0.0022341	0.0101	0.00329225	0.0101	0.0022341	-0.0022341	-0.00680775	-0.0133922	1000	-49.355	5.49573	49.355	5.49756	2.09579	1.60077e-025	-156.773	0.0001	-1e-005	0	-156.773	1.6861e-007	7.12645e-021	2.96439e-323	1.60087e-025	9.88131e-323	5.49423	-6.91692e-323	0	7.41098e-323	0	8.89542	4.44659e-323	-156.771	0.0001	-1e-005	0	-156.771	1.68368e-007	3.55003e-035	-3.45846e-323	-4.44659e-323	3.95253e-323	5.49573	-3.45846e-323	0	10.8928	1000	-6.21876e-005	0.0101	0.000492715	0.0101	6.21876e-005	-6.21876e-005	-0.00960729	-0.0105927	1000	-34.603	5.49752	34.603	5.49756	4.94066e-323	0	463.686	33.1071	79.0882	5.41223	-382.642	384.471	-1.83141	382.645	5.49752	34.603	156.769	-0.00269095	0	0.00325786	0.00269095	0	-0.00325786	5.49423	-1.1e-013	156.773	5.49648	-79.0882	156.77	49.355	156.771	5.49573	34.603	5.49752	-1.1e-013	5.49423	49.355	5.49573	-79.0882	5.49648	13.4786	-11.0427	85.9899	5.49648	-85.9899	5.41223	0.0690167	-6.90167	5.49648	6.90167	5.41223	
11.2	1820.07	78.501	-4.39718e-322	-77.7275	2.76245	11.1928	0	-0.00364375	0.0001	-9e-005	0.0001	-0.00364375	1.89644e-010	3.94907e-022	-2.54763e-034	0	1e-013	5.45647	-1e-013	5.45954	11.1928	0	1.00001e-014	0	-157.319	0.0001	-0.00011	0.0001	-157.319	5.83346e-006	-2.15962e-034	4.87677e-034	4.51782e-036	1.00001e-014	5.45785	-1.00001e-014	0	11.1928	0	33.279	0.0001	0.0001	0.0001	-33.279	0	0	0	0	-1e-013	5.45954	1e-013	2.76245	84.3196	157.317	77.3408	190.596	-0.074604	-4.44659e-323	-83.6699	5.45954	77.7275	2.76245	1e-014	0	11.1928	0	-157.32	0.0001	-9e-005	0.0001	-157.32	5.83352e-006	3.94907e-022	-2.54763e-034	0	1e-014	5.45647	-1e-014	0	2.09579	1000	-0.00205806	0.0101	0.00307771	0.0101	0.00205806	-0.00205806	-0.00702229	-0.0131777	1000	-49.1844	5.45785	49.1844	5.45954	2.19579	3.43674e-024	-157.32	0.0001	-1e-005	0	-157.32	5.83352e-006	3.96532e-021	-2.2727e-322	3.43695e-024	-3.0138e-322	5.45647	-8.39912e-323	0	-1.92686e-322	0	8.99542	9.88131e-324	-157.319	0.0001	-1e-005	0	-157.319	5.83346e-006	-2.763e-034	3.95253e-322	-9.68369e-322	-2.61855e-322	5.45785	5.13828e-322	0	10.9928	1000	-5.83717e-005	0.0101	0.000486691	0.0101	5.83717e-005	-5.83717e-005	-0.00961331	-0.0105867	1000	-34.4855	5.4595	34.4855	5.45954	7.11455e-322	0	465.282	33.221	78.8337	5.38502	-381.35	383.166	-1.81882	381.352	5.4595	34.4855	157.317	-0.00247749	0	0.00299953	0.00247749	0	-0.00299953	5.45647	-1.1e-013	157.32	5.45854	-78.8337	157.318	49.1844	157.319	5.45785	34.4855	5.4595	-1.1e-013	5.45647	49.1844	5.45785	-78.8337	5.45854	11.7636	-9.78571	84.9498	5.45854	-84.9498	5.38502	0.0611607	-6.11607	5.45854	6.11607	5.38502	
11.3	1822.72	78.4214	-3.55727e-322	-77.6354	2.80714	11.2928	0	-0.00334926	0.0001	-9e-005	0.0001	-0.00334926	4.71062e-011	3.45838e-022	1.93795e-033	0	1e-013	5.42097	-1e-013	5.4238	11.2928	0	1e-014	0	-157.863	0.0001	-0.00011	0.0001	-157.863	4.90695e-006	6.07399e-035	-4.24344e-034	2.23093e-036	1e-014	5.42224	-1e-014	0	11.2928	0	33.0125	0.0001	0.0001	0.0001	-33.0125	0	0	0	0	-1e-013	5.4238	1e-013	2.80714	84.0444	157.861	77.2424	190.873	-0.0729539	-4.94066e-324	-83.399	5.4238	77.6354	2.80714	1e-014	0	11.2928	0	-157.864	0.0001	-9e-005	0.0001	-157.864	4.90698e-006	3.45838e-022	1.93795e-033	0	1e-014	5.42097	-1e-014	0	2.19579	1000	-0.0018958	0.0101	0.00287993	0.0101	0.0018958	-0.0018958	-0.00722007	-0.0129799	1000	-49.024	5.42224	49.024	5.4238	2.29579	9.77504e-038	-157.864	0.0001	-1e-005	0	-157.864	4.90698e-006	1.81924e-021	-1.03754e-322	1.07264e-037	-4.44659e-323	5.42097	-1.67982e-322	0	-1.08694e-322	0	9.09542	-4.44659e-323	-157.863	0.0001	-1e-005	0	-157.863	4.90695e-006	1.74035e-033	2.51973e-322	-5.92879e-322	-1.77864e-322	5.42224	3.26083e-322	0	11.0928	1000	-5.47884e-005	0.0101	0.000481033	0.0101	5.47884e-005	-5.47884e-005	-0.00961897	-0.010581	1000	-34.375	5.42376	34.375	5.4238	6.42285e-322	0	466.87	33.3344	78.5944	5.35918	-380.135	381.939	-1.80699	380.137	5.42376	34.375	157.861	-0.00228067	0	0.00276151	0.00228067	0	-0.00276151	5.42097	-1.1e-013	157.864	5.42287	-78.5944	157.862	49.024	157.863	5.42224	34.375	5.42376	-1.1e-013	5.42097	49.024	5.42224	-78.5944	5.42287	10.1909	-8.68694	84.0238	5.42287	-84.0238	5.35918	0.0542934	-5.42934	5.42287	5.42934	5.35918	
11.4	1825.4	78.3409	-3.26083e-322	-77.548	2.83186	11.3928	0	-0.00307822	0.0001	-9e-005	0.0001	-0.00307822	-5.00163e-010	-1.94675e-021	3.73127e-033	0	1e-013	5.38736	-1e-013	5.38996	11.3928	0	9.99992e-015	0	-158.403	0.0001	-0.00011	0.0001	-158.403	5.18148e-006	1.83587e-035	-1.07239e-033	-3.96308e-036	9.99992e-015	5.38853	-9.99992e-015	0	11.3928	0	32.7527	0.0001	0.0001	0.0001	-32.7527	0	0	0	0	-1e-013	5.38996	1e-013	2.83186	83.7801	158.402	77.1515	191.154	-0.0713406	-1.97626e-323	-83.1387	5.38996	77.548	2.83186	1e-014	0	11.3928	0	-158.405	0.0001	-9e-005	0.0001	-158.405	5.1814e-006	-1.94675e-021	3.73127e-033	0	1e-014	5.38736	-1e-014	0	2.29579	1000	-0.00174644	0.0101	0.00269779	0.0101	0.00174644	-0.00174644	-0.00740221	-0.0127978	1000	-48.8699	5.38853	48.8699	5.38996	2.39579	8.98487e-038	-158.405	0.0001	-1e-005	0	-158.405	5.1814e-006	-9.9122e-022	-7.90505e-323	9.85937e-038	-3.45846e-323	5.38736	-1.23516e-322	0	-1.18576e-322	0	9.19542	-4.44659e-323	-158.403	0.0001	-1e-005	0	-158.403	5.18148e-006	3.21146e-033	2.2233e-322	-4.5454e-322	-1.28457e-322	5.38853	2.86558e-322	0	11.1928	1000	-5.1451e-005	0.0101	0.000475724	0.0101	5.1451e-005	-5.1451e-005	-0.00962428	-0.0105757	1000	-34.2689	5.38993	34.2689	5.38996	5.97819e-322	0	468.451	33.4473	78.3641	5.33416	-378.967	380.76	-1.79579	378.969	5.38993	34.2689	158.402	-0.00209946	0	0.00254249	0.00209946	0	-0.00254249	5.38736	-1.1e-013	158.405	5.38911	-78.3641	158.403	48.8699	158.403	5.38853	34.2689	5.38993	-1.1e-013	5.38736	48.8699	5.38853	-78.3641	5.38911	8.79288	-7.74019	83.2017	5.38911	-83.2017	5.33416	0.0483762	-4.83762	5.38911	4.83762	5.33416	
11.5	1828.11	78.2595	-2.17389e-322	-77.4642	2.84023	11.4928	0	-0.00282887	0.0001	-9e-005	0.0001	-0.00282887	-8.28601e-010	-3.21908e-021	4.88259e-033	0	1e-013	5.35536	-1e-013	5.35776	11.4928	0	9.99984e-015	0	-158.941	0.0001	-0.00011	0.0001	-158.941	4.5956e-006	-2.86331e-035	-1.53644e-033	-8.48995e-036	9.99984e-015	5.35644	-9.99984e-015	0	11.4928	0	32.4986	0.0001	0.0001	0.0001	-32.4986	0	0	0	0	-1e-013	5.35776	1e-013	2.84023	83.5246	158.939	77.0666	191.438	-0.0697598	-2.96439e-323	-82.887	5.35776	77.4642	2.84023	1e-014	0	11.4928	0	-158.942	0.0001	-9e-005	0.0001	-158.942	4.59545e-006	-3.21908e-021	4.88259e-033	0	1e-014	5.35536	-1e-014	0	2.39579	1000	-0.00160902	0.0101	0.00253013	0.0101	0.00160902	-0.00160902	-0.00756987	-0.0126301	1000	-48.7208	5.35644	48.7208	5.35776	2.49579	5.95871e-038	-158.942	0.0001	-1e-005	0	-158.942	4.59545e-006	-2.92487e-021	-3.45846e-323	6.53868e-038	0	5.35536	-5.92879e-323	0	-8.39912e-323	0	9.29542	-3.45846e-323	-158.941	0.0001	-1e-005	0	-158.941	4.5956e-006	4.12987e-033	1.28457e-322	-2.42092e-322	-4.44659e-323	5.35644	1.82804e-322	0	11.2928	1000	-4.83467e-005	0.0101	0.000470737	0.0101	4.83467e-005	-4.83467e-005	-0.00962926	-0.0105707	1000	-34.1662	5.35773	34.1662	5.35776	4.29837e-322	0	470.024	33.5597	78.1408	5.30978	-377.837	379.62	-1.78512	377.838	5.35773	34.1662	158.939	-0.00193269	0	0.00234101	0.00193269	0	-0.00234101	5.35536	-1.1e-013	158.942	5.35697	-78.1408	158.94	48.7208	158.941	5.35644	34.1662	5.35773	-1.1e-013	5.35536	48.7208	5.35644	-78.1408	5.35697	7.55091	-6.92634	82.4698	5.35697	-82.4698	5.30978	0.0432896	-4.32896	5.35697	4.32896	5.30978	
11.6	1830.82	78.1771	-7.41098e-323	-77.3825	2.83787	11.5928	0	-0.00259948	0.0001	-9e-005	0.0001	-0.00259948	-8.07109e-010	-3.06871e-021	4.47875e-033	0	1e-013	5.32467	-1e-013	5.32688	11.5928	0	9.99981e-015	0	-159.475	0.0001	-0.00011	0.0001	-159.475	3.58758e-006	-5.0953e-035	-1.47358e-033	-9.74883e-036	9.99981e-015	5.32566	-9.99981e-015	0	11.5928	0	32.2487	0.0001	0.0001	0.0001	-32.2487	0	0	0	0	-1e-013	5.32688	1e-013	2.83787	83.2746	159.473	76.9852	191.722	-0.0682048	-2.47033e-323	-82.6407	5.32688	77.3825	2.83787	1e-014	0	11.5928	0	-159.476	0.0001	-9e-005	0.0001	-159.476	3.58744e-006	-3.06871e-021	4.47875e-033	0	1e-014	5.32467	-1e-014	0	2.49579	1000	-0.00148259	0.0101	0.00237577	0.0101	0.00148259	-0.00148259	-0.00772423	-0.0124758	1000	-48.575	5.32566	48.575	5.32688	2.59579	2.44083e-038	-159.476	0.0001	-1e-005	0	-159.476	3.58744e-006	-3.25637e-021	4.94066e-324	2.6784e-038	2.96439e-323	5.32467	4.94066e-324	0	-1.4822e-323	0	9.39542	-1.97626e-323	-159.475	0.0001	-1e-005	0	-159.475	3.58758e-006	3.76026e-033	9.88131e-324	-1.13635e-322	2.47033e-323	5.32566	6.42285e-323	0	11.3928	1000	-4.54692e-005	0.0101	0.00046605	0.0101	4.54692e-005	-4.54692e-005	-0.00963395	-0.0105661	1000	-34.0656	5.32685	34.0656	5.32688	2.17389e-322	0	471.591	33.6715	77.9218	5.28579	-376.73	378.503	-1.77489	376.731	5.32685	34.0656	159.473	-0.00177922	0	0.00215568	0.00177922	0	-0.00215568	5.32467	-1.1e-013	159.476	5.32616	-77.9218	159.474	48.575	159.475	5.32566	34.0656	5.32685	-1.1e-013	5.32467	48.575	5.32566	-77.9218	5.32616	6.45911	-6.22953	81.8152	5.32616	-81.8152	5.28579	0.0389346	-3.89346	5.32616	3.89346	5.28579	
11.7	1833.54	78.0939	6.91692e-323	-77.3014	2.83036	11.6928	0	-0.00238831	0.0001	-9e-005	0.0001	-0.00238831	-3.04586e-010	-1.09324e-021	1.60664e-033	0	1e-013	5.295	-1e-013	5.29702	11.6928	0	9.99988e-015	0	-160.006	0.0001	-0.00011	0.0001	-160.006	2.59572e-006	-1.93184e-035	-5.40892e-034	-6.13888e-036	9.99988e-015	5.29591	-9.99988e-015	0	11.6928	0	32.0016	0.0001	0.0001	0.0001	-32.0016	0	0	0	0	-1e-013	5.29702	1e-013	2.83036	83.0268	160.005	76.9051	192.006	-0.0666688	-4.94066e-324	-82.3965	5.29702	77.3014	2.83036	1e-014	0	11.6928	0	-160.007	0.0001	-9e-005	0.0001	-160.007	2.59567e-006	-1.09324e-021	1.60664e-033	0	1e-014	5.295	-1e-014	0	2.59579	1000	-0.0013662	0.0101	0.00223354	0.0101	0.0013662	-0.0013662	-0.00786646	-0.0123335	1000	-48.4306	5.29591	48.4306	5.29702	2.69579	1.75497e-039	-160.007	0.0001	-1e-005	0	-160.007	2.59567e-006	-1.26038e-021	9.88131e-324	1.92579e-039	1.97626e-323	5.295	3.95253e-323	0	6.91692e-323	0	9.49542	-1.97626e-323	-160.006	0.0001	-1e-005	0	-160.006	2.59572e-006	1.36733e-033	-8.39912e-323	-2.17389e-322	1.4822e-323	5.29591	9.88131e-324	0	11.4928	1000	-4.28121e-005	0.0101	0.00046164	0.0101	4.28121e-005	-4.28121e-005	-0.00963836	-0.0105616	1000	-33.9659	5.297	33.9659	5.29702	2.96439e-323	0	473.15	33.7828	77.704	5.26191	-375.632	377.395	-1.765	375.633	5.297	33.9659	160.004	-0.00163793	0	0.00198508	0.00163793	0	-0.00198508	5.295	-1.1e-013	160.007	5.29636	-77.704	160.005	48.4306	160.006	5.29591	33.9659	5.297	-1.1e-013	5.295	48.4306	5.29591	-77.704	5.29636	5.51159	-5.63392	81.2252	5.29636	-81.2252	5.26191	0.035212	-3.5212	5.29636	3.5212	5.26191	
11.8	1836.24	78.0097	1.63042e-322	-77.2191	2.82331	11.7928	0	-0.00219365	0.0001	-9e-005	0.0001	-0.00219365	8.10066e-010	3.10977e-021	-4.6469e-033	0	1e-013	5.26603	-1e-013	5.2679	11.7928	0	1.00001e-014	0	-160.534	0.0001	-0.00011	0.0001	-160.534	2.05828e-006	9.55531e-035	1.60454e-033	3.94073e-036	1.00001e-014	5.26687	-1.00001e-014	0	11.7928	0	31.7557	0.0001	0.0001	0.0001	-31.7557	0	0	0	0	-1e-013	5.2679	1e-013	2.82331	82.7781	160.533	76.8239	192.288	-0.0651451	2.47033e-323	-82.1513	5.2679	77.2191	2.82331	1e-014	0	11.7928	0	-160.535	0.0001	-9e-005	0.0001	-160.535	2.05845e-006	3.10977e-021	-4.6469e-033	0	1e-014	5.26603	-1e-014	0	2.69579	1000	-0.00125891	0.0101	0.00210229	0.0101	0.00125891	-0.00125891	-0.00799771	-0.0122023	1000	-48.2855	5.26687	48.2855	5.2679	2.79579	9.06961e-039	-160.535	0.0001	-1e-005	0	-160.535	2.05845e-006	3.78842e-021	-5.43472e-323	9.95236e-039	-5.92879e-323	5.26603	1.4822e-323	0	1.67982e-322	0	9.59542	-3.95253e-323	-160.534	0.0001	-1e-005	0	-160.534	2.05828e-006	-3.78424e-033	-1.23516e-322	-7.16395e-322	-1.18576e-322	5.26687	6.91692e-323	0	11.5928	1000	-4.03691e-005	0.0101	0.000457482	0.0101	4.03691e-005	-4.03691e-005	-0.00964252	-0.0105575	1000	-33.8657	5.26787	33.8657	5.2679	-4.94066e-323	0	474.702	33.8936	77.4845	5.2379	-374.528	376.282	-1.75534	374.53	5.26787	33.8657	160.533	-0.00150767	0	0.00182781	0.00150767	0	-0.00182781	5.26603	-1.1e-013	160.535	5.26729	-77.4845	160.533	48.2855	160.534	5.26687	33.8657	5.26787	-1.1e-013	5.26603	48.2855	5.26687	-77.4845	5.26729	4.70246	-5.12366	80.6868	5.26729	-80.6868	5.2379	0.0320229	-3.20229	5.26729	3.20229	5.2379	
11.9	1838.93	77.9246	1.63042e-322	-77.1373	2.81187	11.8928	0	-0.00201445	0.0001	-9e-005	0.0001	-0.00201445	9.03712e-010	3.32596e-021	-4.8466e-033	0	1e-013	5.23782	-1e-013	5.23954	11.8928	0	1.00001e-014	0	-161.059	0.0001	-0.00011	0.0001	-161.059	1.12327e-006	-1.81693e-034	1.6863e-033	6.16837e-036	1.00001e-014	5.23859	-1.00001e-014	0	11.8928	0	31.5122	0.0001	0.0001	0.0001	-31.5122	0	0	0	0	-1e-013	5.23954	1e-013	2.81187	82.5314	161.058	76.7436	192.57	-0.0636392	0	-81.9079	5.23954	77.1373	2.81187	1e-014	0	11.8928	0	-161.06	0.0001	-9e-005	0.0001	-161.06	1.12346e-006	3.32596e-021	-4.8466e-033	0	1e-014	5.23782	-1e-014	0	2.79579	1000	-0.00116014	0.0101	0.00198134	0.0101	0.00116014	-0.00116014	-0.00811866	-0.0120813	1000	-48.1416	5.23859	48.1416	5.23954	2.89579	9.07425e-047	-161.06	0.0001	-1e-005	0	-161.06	1.12346e-006	3.91162e-021	-5.92879e-323	1.47939e-046	-7.41098e-323	5.23782	1.4822e-323	0	1.63042e-322	0	9.69542	-3.45846e-323	-161.059	0.0001	-1e-005	0	-161.059	1.12327e-006	-4.04375e-033	-1.43279e-322	-5.78057e-322	-1.28457e-322	5.23859	3.95253e-323	0	11.6928	1000	-3.81123e-005	0.0101	0.000453557	0.0101	3.81123e-005	-3.81123e-005	-0.00964644	-0.0105536	1000	-33.7663	5.23952	33.7663	5.23954	-8.89318e-323	0	476.247	34.0039	77.2662	5.21399	-373.433	375.177	-1.74594	373.434	5.23952	33.7663	161.058	-0.00138774	0	0.00168304	0.00138774	0	-0.00168304	5.23782	-1.1e-013	161.06	5.23898	-77.2662	161.059	48.1416	161.059	5.23859	33.7663	5.23952	-1.1e-013	5.23782	48.1416	5.23859	-77.2662	5.23898	3.99772	-4.68763	80.196	5.23898	-80.196	5.21399	0.0292977	-2.92977	5.23898	2.92977	5.21399	
12	1841.61	77.8387	1.18576e-322	-77.0547	2.80019	11.9928	0	-0.00184948	0.0001	-9e-005	0.0001	-0.00184948	9.27795e-010	3.18875e-021	-4.58779e-033	0	1e-013	5.21016	-1e-013	5.21174	11.9928	0	1.00002e-014	0	-161.582	0.0001	-0.00011	0.0001	-161.582	4.58133e-007	-4.52927e-034	1.62923e-033	8.1446e-036	1.00002e-014	5.21087	-1.00002e-014	0	11.9928	0	31.2702	0.0001	0.0001	0.0001	-31.2702	0	0	0	0	-1e-013	5.21174	1e-013	2.80019	82.2842	161.581	76.6626	192.851	-0.062146	-2.96439e-323	-81.664	5.21174	77.0547	2.80019	1e-014	0	11.9928	0	-161.583	0.0001	-9e-005	0.0001	-161.583	4.58314e-007	3.18875e-021	-4.58779e-033	0	1e-014	5.21016	-1e-014	0	2.89579	1000	-0.00106921	0.0101	0.00186985	0.0101	0.00106921	-0.00106921	-0.00823015	-0.0119699	1000	-47.9975	5.21087	47.9975	5.21174	2.99579	8.6999e-047	-161.583	0.0001	-1e-005	0	-161.583	4.58314e-007	3.75025e-021	-6.42285e-323	1.41836e-046	-9.38725e-323	5.21016	4.94066e-324	0	1.28457e-322	0	9.79542	-3.45846e-323	-161.582	0.0001	-1e-005	0	-161.582	4.58133e-007	-3.91522e-033	-1.28457e-322	-4.24896e-322	-1.5316e-322	5.21087	4.44659e-323	0	11.7928	1000	-3.60377e-005	0.0101	0.000449849	0.0101	3.60377e-005	-3.60377e-005	-0.00965015	-0.0105498	1000	-33.6665	5.21172	33.6665	5.21174	-7.41098e-323	0	477.785	34.1138	77.0469	5.19	-372.334	374.069	-1.73672	372.335	5.21172	33.6665	161.581	-0.00127733	0	0.00154976	0.00127733	0	-0.00154976	5.21016	-1.1e-013	161.583	5.21123	-77.0469	161.581	47.9975	161.582	5.21087	33.6665	5.21172	-1.1e-013	5.21016	47.9975	5.21087	-77.0469	5.21123	3.39715	-4.31687	79.7449	5.21123	-79.7449	5.19	0.0269804	-2.69804	5.21123	2.69804	5.19	
12.1	1844.27	77.752	5.43472e-323	-76.9715	2.78743	12.0928	0	-0.00169774	0.0001	-9e-005	0.0001	-0.00169774	7.431e-010	2.20602e-021	-3.09781e-033	0	1e-013	5.18302	-1e-013	5.18447	12.0928	0	1.00002e-014	0	-162.101	0.0001	-0.00011	0.0001	-162.101	1.68023e-008	-6.6245e-034	1.14359e-033	7.94528e-036	1.00002e-014	5.18367	-1.00002e-014	0	12.0928	0	31.0297	0.0001	0.0001	0.0001	-31.0297	0	0	0	0	-1e-013	5.18447	1e-013	2.78743	82.0371	162.101	76.5813	193.13	-0.0606664	-6.42285e-323	-81.4201	5.18447	76.9715	2.78743	1e-014	0	12.0928	0	-162.102	0.0001	-9e-005	0.0001	-162.102	1.69406e-008	2.20602e-021	-3.09781e-033	0	1e-014	5.18302	-1e-014	0	2.99579	1000	-0.000985578	0.0101	0.00176717	0.0101	0.000985578	-0.000985578	-0.00833283	-0.0118672	1000	-47.8533	5.18367	47.8533	5.18447	3.09579	6.0187e-047	-162.102	0.0001	-1e-005	0	-162.102	1.69406e-008	2.59447e-021	-5.43472e-323	9.81236e-047	-1.03754e-322	5.18302	9.88131e-324	0	7.90505e-323	0	9.89542	-2.47033e-323	-162.101	0.0001	-1e-005	0	-162.101	1.68023e-008	-2.74801e-033	-8.89318e-323	-1.82804e-322	-1.5316e-322	5.18367	4.94066e-323	0	11.8928	1000	-3.41298e-005	0.0101	0.000446342	0.0101	3.41298e-005	-3.41298e-005	-0.00965366	-0.0105463	1000	-33.5668	5.18445	33.5668	5.18447	-5.43472e-323	0	479.316	34.2231	76.8271	5.16597	-371.235	372.961	-1.72767	371.236	5.18445	33.5668	162.1	-0.00117577	0	0.00142717	0.00117577	0	-0.00142717	5.18302	-1.1e-013	162.102	5.184	-76.8271	162.101	47.8533	162.101	5.18367	33.5668	5.18445	-1.1e-013	5.18302	47.8533	5.18367	-76.8271	5.184	2.88484	-4.00328	79.3292	5.184	-79.3292	5.16597	0.0250205	-2.50205	5.184	2.50205	5.16597	
